ES futures · Donchian · in-sample MCPT|1.1104
1.070657033056365
1.1610598410282122
1.1293864265647362
1.1621675919236265
1.1711931144554004
1.0935156123313214
1.1417460420662011
1.093772709242472
1.0922062238944457
1.103404157823515
1.2302201711667498
1.0827848383281165
1.1249793192620563
1.2565952164816356
1.1631239652242888
1.134663824207097
1.1126325570757576
1.049440231123494
1.1259250683830615
1.1587053804592502
1.094985623891314
1.0700965407524226
1.1476825951207577
1.1682054199704988
1.075420371951216
1.0878198019904657
1.0933321277470391
1.0831493017675753
1.1571635524012744
1.0700602118384124
1.1106215352550668
1.0955590494394774
1.1457483557667716
1.1042628461175932
1.097892798054351
1.1608935858160478
1.1231252779243843
1.0840992523528372
1.106843190896877
1.0841979057656213
1.1327127108182904
1.1045645414506076
1.11683760916807
1.0996824174162678
1.082727860613253
1.0717018660089996
1.0939369441595677
1.0306301323949034
1.1088773787711457
1.1614554919240845
1.0756481144520127
1.1863855238653371
1.1772136621297655
1.1394547496484977
1.0997993454107196
1.070726457095816
1.145898806076273
1.265687278492854
1.1960893201919536
1.1510309516051855
1.1435593462275686
1.1532978395983846
1.1402886028678023
1.214965377334411
1.1086963435413302
1.137535336871514
1.0825732779673425
1.1703144396309468
1.1142999468341657
1.0554006306344077
1.0140772987068187
1.2254328225556423
1.091945781961611
1.1842012944608136
1.1578052138325592
1.2334858287937631
1.1314719590911504
1.1356689200052614
1.1501245363898922
1.1117938052309695
1.072536851021152
1.1305309099921803
1.1101785017486931
1.1077701226243806
1.122290514938596
1.150872413238205
1.123075715600393
1.1681751580034945
1.1988404685610727
1.1317384843028857
1.1404815103660657
1.0892384059221982
1.0489161482611404
1.1569263566507566
1.0836048419311908
1.1383386747576696
1.0734924972028692
1.0620347378881008
1.1378986135622962
1.0958288576255757
1.1503997495933804
1.081653690789156
1.0839919781889067
1.134689242834514
1.1060459068870452
1.260116363558709
1.1562543485602184
1.0576798324872545
1.157906906190605
1.2198837314616915
1.0996495098496804
1.1073745438825584
1.2039632498282713
1.128350027914048
1.1984554663526616
1.045444015523288
1.207684259711712
1.1075068484132746
1.160682064907608
1.2089398030061385
1.119740958594438
1.0855424675258702
1.081624939771837
1.1239950738528948
1.2204613643411566
1.1979506216895577
1.1259897407700823
1.161635268025052
1.1395851166109106
1.1326115362867568
1.204208214777342
1.1943977698101027
1.136003153996321
1.059542287481222
1.1097962392876703
1.1094390282090594
1.1063841670722605
1.1157156073233256
1.1697530580763904
1.0645193637057908
1.1278697419035688
1.160711898342453
1.2170672794083728
1.1252919219812825
1.1409998562326285
1.1031053635895258
1.2598910871873357
1.09877109176535
1.105387951270748
1.180911769715419
1.155948314137962
1.101905639467319
1.2240514987133018
1.08953235467095
1.0847767669247468
1.179243739452298
1.0887857422881837
1.124336396472667
1.1390466677907527
1.1210524070999213
1.0880620792392428
1.1267317325471573
1.1637889527842922
1.0769484024508251
1.1731317477869108
1.0983961237406177
1.1232304785106884
1.1017218529206183
1.0647777944299228
1.125211342370599
1.1823647620732751
1.0925098866070906
1.0798968957239992
1.089379669133484
1.095062196621191
1.125219408770264
1.1258635892339464
1.0994674414981531
1.097568286071145
1.0965286162147891
1.0929385059380643
1.0243511769230662
1.1736746827526896
1.0697615171901065
1.106328348686598
1.0730979592464802
1.0784974103741476
1.096799360576597
1.0935662493439144
1.1184692415930575
1.1304238336267751
1.1048564806636172
1.1168974848201465
1.158073910829714
1.1012898545404988
1.176014995891364
1.1191793049514094
1.0729850327158508
1.1146921358716504
1.0633236906151058
1.0790651657773076
1.2139933357525043
1.1866621105360462
1.1878334445727354
1.0789751173658693
1.108451941147879
1.1349237099415577
1.209727284799141
1.1197495475036283
1.1536642583645904
1.1319636229090058
1.129201335819968
1.0925785355863389
1.1029548175241224
1.1269103890223875
1.0621296662325057
1.1678974489403446
1.1209378521180478
1.0652714782115544
1.1121427802619992
1.1346461424623686
1.054215660738535
1.2068217024077132
1.1511357016539885
1.176506061008976
1.142954517347597
1.1224557919520552
1.1886289923847209
1.105489432446081
1.0764240984739502
1.159023457425853
1.133102654158725
1.06941238233418
1.110582785027506
1.1869436485495517
1.1011327005757172
1.192779465120067
1.1374614042705862
1.1338577525708629
1.1905890834109636
1.1660644450567434
1.0955630647052028
1.136817026748564
1.1412684345897262
1.1364893052298473
1.101082354545925
1.0942579420405554
1.1650259940876353
1.0773872756713263
1.1327994299330886
1.1103435295899204
1.0827136708575202
1.1786494151129516
1.1585418597311044
1.1133466767054168
1.1795168413429893
1.0759320898567
1.1020368093200965
1.0942237500731156
1.0739232472682858
